#Columns, r[i], r[j], cov[i,j], first block [2:401] lines is for the x0, and second block for the x2.[402:801]
134.0 118.0 7.89453258935e-07
134.0 126.0 9.93395890972e-07
134.0 134.0 1.24381239032e-06
134.0 142.0 9.68013087447e-07
134.0 150.0 7.1605607653e-07
134.0 158.0 5.17238828786e-07
134.0 166.0 3.92943169286e-07
134.0 174.0 3.19711859021e-07
134.0 182.0 3.07225778944e-07
134.0 190.0 2.3817408749e-07
134.0 198.0 1.6666834587e-07
142.0 46.0 3.80321530234e-07
142.0 54.0 1.98329627811e-07
142.0 62.0 2.33949988126e-07
142.0 70.0 1.12988890382e-07
142.0 78.0 2.17343940989e-07
142.0 86.0 2.26782026191e-07
142.0 94.0 3.44905682044e-07
142.0 102.0 3.80762803981e-07
142.0 110.0 4.51055057361e-07
142.0 118.0 6.06782980815e-07
142.0 126.0 7.61942703539e-07
142.0 134.0 9.68013087447e-07
142.0 142.0 1.26766601387e-06
142.0 150.0 9.34091966177e-07
142.0 158.0 6.94096964255e-07
142.0 166.0 5.20208799998e-07
142.0 174.0 4.04227630337e-07
142.0 182.0 3.61739672051e-07
142.0 190.0 2.63399091894e-07
142.0 198.0 1.9860505351e-07
150.0 46.0 3.06144292478e-07
150.0 54.0 1.99454823682e-07
150.0 62.0 2.53306276647e-07
150.0 70.0 1.60681037939e-07
150.0 78.0 2.52313618942e-07
150.0 86.0 2.37430393385e-07
150.0 94.0 3.21458665301e-07
150.0 102.0 3.41896726526e-07
150.0 110.0 3.85832550481e-07
150.0 118.0 4.85936849225e-07
150.0 126.0 5.73581338975e-07
150.0 134.0 7.1605607653e-07
150.0 142.0 9.34091966177e-07
150.0 150.0 1.15891143808e-06
150.0 158.0 8.58310857075e-07
150.0 166.0 6.53294736948e-07
150.0 174.0 4.84643891039e-07
150.0 182.0 3.94736302875e-07
150.0 190.0 2.99321390473e-07
150.0 198.0 2.40727706784e-07
158.0 46.0 3.37047940045e-07
158.0 54.0 2.54546590255e-07
158.0 62.0 2.61053065742e-07
158.0 70.0 1.72601522776e-07
158.0 78.0 2.66572744795e-07
158.0 86.0 2.1979177732e-07
158.0 94.0 2.63205189358e-07
158.0 102.0 2.29971390774e-07
158.0 110.0 2.76139486098e-07
158.0 118.0 3.53126151412e-07
158.0 126.0 4.28859090628e-07
158.0 134.0 5.17238828786e-07
158.0 142.0 6.94096964255e-07
158.0 150.0 8.58310857075e-07
158.0 158.0 1.02489674485e-06
158.0 166.0 7.87559443009e-07
158.0 174.0 5.83866883368e-07
158.0 182.0 4.30897805835e-07
158.0 190.0 3.0462718358e-07
158.0 198.0 2.23673134194e-07
166.0 46.0 3.27045938619e-07
166.0 54.0 2.68273592514e-07
166.0 62.0 2.72667683212e-07
166.0 70.0 1.58014409541e-07
166.0 78.0 2.35818936996e-07
166.0 86.0 1.99627631447e-07
166.0 94.0 2.28746489846e-07
166.0 102.0 1.7214464379e-07
166.0 110.0 2.09691191829e-07
166.0 118.0 2.71343812745e-07
166.0 126.0 3.47684970368e-07
166.0 134.0 3.92943169286e-07
166.0 142.0 5.20208799998e-07
166.0 150.0 6.53294736948e-07
166.0 158.0 7.87559443009e-07
166.0 166.0 9.54388281846e-07
166.0 174.0 7.03364946423e-07
166.0 182.0 5.21038431999e-07
166.0 190.0 3.76218573333e-07
166.0 198.0 2.82762412851e-07
174.0 46.0 1.31776055337e-07
174.0 54.0 1.96116571037e-07
174.0 62.0 1.6008519588e-07
174.0 70.0 1.00537862268e-07
174.0 78.0 1.33392348584e-07
174.0 86.0 1.41962184041e-07
